"DataSource","StationID","Year","StationID_Trend","LongitudeDD","LatitudeDD","stratum","designweight","weightcategory","station","state","status","comment","set","Basin","SubBasin","BayShed","BayPanel","EcoRegion","BioRegion","Panel","BioPanel","Order","BasinSize","StreamSizeCat","StreamSizeCatPhase","AREA_SQ_MILES","IR2008","IR2010","IR2012","IR2014","IR2016","IR2018","designweighttrend","designweightoriginal","filwgt_trend","filwgt_orgil","DO","pH","SpCond","TN","TP","TDS","NH4","NO3","TKN","Ortho-P","Turb","TSS","Na","K","Cl","Sf","70331VFine","SSCCOARSE","SSCFINE","SSCTOTAL","LRBS","Slope","FN_PCT","SA_PCT","SA_FN_PCT","LSUB_DMM","BL_CB_GR_Embed_PCT","Embed_PCT","TotHab","TotTaxa","EPTTax","VEphem","VPTHydropsychidae","VScrap","VChiro","V2Dom","HBI","VHapto","EPTInd","VSCIVCPMI","MetalCCU","ARSENICppm","BERYLLIUMppm","CADMIUMppm","CHROMIUMppm","COPPERppm","LEADppm","MANGppm","NICKELppm","SILVERppm","ZINCppm","ANTIMONYppm","ALUMINUMppm","SELENIUMppm","IRONppm","MERCURYppm","THALLIUMppm","CALCIUM","MAGNESIUM","ARSENIC","BARIUM","BERYLLIUM","CADMIUM","CHROMIUM","COPPER","IRON","LEAD","MANGANESE","THALLIUM","NICKEL","SILVER","ZINC","ANTIMONY","ALUMINUM","SELENIUM","HARDNESS","MERCURY","Hg-C","YearSampled","NLCD","totalArea_sqMile","PWater","N_INDEX","PFOR","PWETL","PSHRB","PNG","PBAR","PTotBAR","U_INDEX","PURB","PMBAR","PAGT","PAGP","PAGC","S","H","Hprime","C","RNAT1","RFOR1","RWETL1","RSHRB1","RNG1","RBAR1","RTotBAR1","RHUM1","RURB1","RMBAR1","RAGT1","RAGP1","RAGC1","RNAT30","RFOR30","RWETL30","RSHRB30","RNG30","RBAR30","RTotBAR30","RHUM30","RURB30","RMBAR30","RAGT30","RAGP30","RAGC30","RNAT120","RFOR120","RWETL120","RSHRB120","RNG120","RBAR120","RTotBAR120","RHUM120","RURB120","RMBAR120","RAGT120","RAGP120","RAGC120","sqMileImp","wshdImpPCT","MunMajor","MunMinor","IndMajor","IndMinor","damcount","STRMLEN","STRMDENS","ELEVMIN","ELEVMAX","ELEVMEAN","ELEVSD","ELEVRANGE","SLPMIN","SLPMAX","SLPMEAN","SLPSD","SLPRANGE","wshdRain_mmyr","siteRain_mmyr","wshedRain_inyr","siteRain_inyr","wshdPOP2000","wshdPOP2010","POPDENS2000","POPDENS2010","POPCHG2000_2010","RDLEN","RDLEN120","STXRD_CNT","RDDENS","pctRoadLengthInRiparian","STXRD"
"State ProbMon","4ALOR008.93",2012,"4ALOR008.93",-79.453,37.3019,1,541.5024,3,358,"VA","TS","Target Wadeable",1,"Roanoke","Roanoke","NonBay","NonBayPhase2","Piedmont","Piedmont","Phase2","Phase3",3,3,"Medium","Phase2Medium",32.6864821,1,1,1,2014,2016,2018,541.5024,541.5024,NA,NA,"8.3000000000000007","7.15","167","2.8250000000000002","0.375","18","0.06","1.46","0.4","0.09","11.6","92","8.1300000000000008","3.17","12.1","5.12","65.599999999999994","6.22","11.8","18.100000000000001","-1.5569999999999999","0.16875000000000001","0.95199999999999996","88.570999999999998","89.524000000000001","-0.19400000000000001","38.332999999999998","90.454999999999998","100",9.5,5.5,13.64,"3.65",4.09,33.635,78.18,5.505,57.725,68,38.05,"0.3101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2,3.91,0.19,36.5,0.04,0.03,0.68,0.47,140,0.02,15.82,0.02,0.16,0.03,1.25,0.08,6.2,0.3,46,1,"NA",2012,2011,32.6864821,0.128635822,38.12085389,37.26186426,0,0.441188978,0.381655043,0.036145603,10.36528321,61.75051029,23.50846232,10.32913761,38.24204797,38.07407722,0.167970743,13,1.673694672,0.652525426,0.753123188,44.51219512,44.51219512,0,0,0,0,5.487804878,55.48780488,10.97560976,5.487804878,44.51219512,44.51219512,0,46.74751929,46.63726571,0,0.055126792,0.055126792,0,6.027195884,53.16060272,10.34546123,6.027195884,42.81514149,42.72326351,0.091877986,44.98615738,44.36206654,0,0.229928206,0.384777814,0.009384825,6.649148327,54.90122472,13.87077096,6.639763502,41.03045376,40.98822204,0.042231711,2.131216733,6.520177751,1,0,0,1,0,81954.37205,0.968067985,205,419,278.3907764,26.24794579,214,0,29.03367805,5.865252112,3.521140867,29.03367805,9740.66,1065.71,383.4907583,41.95710927,8172.719905,9323.916798,96.52072402,110.1164864,14.08584788,"450175.037950331","56282.547848602298","63","2.9547239227814099","12.5023697681816","0.77541700899573096"
"State ProbMon","4APGG011.14",2012,"4APGG011.14",-79.5383,36.9326,1,140.3895,5,371,"VA","TS","Target Wadeable",1,"Roanoke","Roanoke","NonBay","NonBayPhase2","Piedmont","Piedmont","Phase2","Phase3",5,4,"Large","Phase2Large",342.5919588,1,1,1,2014,2016,2018,140.3895,140.3895,NA,NA,"8.75","7.25","80","0.69499999999999995","0.105","48","0.02","0.37","1.2","0.03","83.3","65","2.74","2.5499999999999998","3.48","3.74","95.4","3.05","63.7","66.7","-1.0680000000000001","0.26","6.6669999999999998","56.19","62.856999999999999","0.33800000000000002","34.643000000000001","77.909000000000006","137.5",20,9.5,32.275,"7.3",20.455,10.455,33.635,5.08,70.91,66,68.405,"0.9466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.84,2.74,0.17,18.2,0.04,0.03,1.1,0.93,242,0.08,14.81,0.02,0.8,0.03,0.4,0.03,40.4,0.3,26,1.4,"NA",2012,2011,342.5919588,0.108226096,68.96913376,62.19795334,0.195658987,2.746528803,3.869767593,0.118166262,3.46414795,30.76369892,4.560203429,3.345981688,26.20349549,25.85092388,0.352571612,15,1.453097576,0.536584431,0.658761947,81.98874296,76.40712946,1.594746717,2.204502814,3.236397749,0,1.547842402,15.99437148,1.923076923,1.547842402,14.07129456,13.97748593,0.09380863,81.12968592,75.18680344,1.16514691,2.33029382,3.403622087,0.025329281,1.720808004,17.17641844,2.320795339,1.695478723,14.8556231,14.69414894,0.161474164,75.48836105,68.84512122,0.652489806,2.934795297,3.539787387,0.047095193,2.43848442,23.66634062,3.171881352,2.391389228,20.49445927,20.23563697,0.258822298,2.566940355,0.749270463,1,2,1,1,5,949714.7905,1.070330618,187,846,328.7239962,77.50657062,659,0,52.8408699,6.527284463,4.473878935,52.8408699,110117.42,1105.14,4335.333837,43.50947231,20378.63519,24141.00774,22.9665214,27.20667826,18.46233822,"3279147.8403074802","545119.097100124","639","2.5559449896693498","16.623803611398301","0.70523616758739804"
"State ProbMon","4APOP000.10",2012,"4APOP000.10",-78.5219,36.6902,1,947.6292,2,376,"VA","TS","Target Wadeable",1,"Roanoke","Roanoke","NonBay","NonBayPhase2","Piedmont","Piedmont","Phase2","Phase3",2,2,"Small","Phase2Small",2.587772497,1,1,1,2014,2016,2018,947.6292,947.6292,NA,NA,"8.5050000000000008","6.5650000000000004","103.5","0.64","3.5000000000000003E-2","6","0.01","0.02","0.5","0.01","9.1999999999999993","84","6.78","2.1800000000000002","5.94","4.74","69.8","4.8600000000000003","11.2","16.100000000000001","0.46100000000000002","0.34","1.905","37.143000000000001","39.048000000000002","1.56","77.5","54.908999999999999","108.5",13,4.5,3.18,"38.15",1.82,10,58.185,3.495,59.545,46.5,54.71,"0.8572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.43,4.31,0.44,27.8,0.04,0.03,1.7,0.77,893,0.24,104,0.02,1.08,0.03,0.9,0.03,38.8,0.34,36,4.3,"NA",2012,2011,2.587772497,0.926547603,52.30294078,42.80918491,5.962132402,3.733046865,5.451859809,0,2.967637975,41.11722841,4.082180744,2.967637975,37.03504767,35.57137102,1.463676648,14,1.854053101,0.7025437,0.782444867,46.66666667,40,20,6.666666667,0,0,0,13.33333333,0,0,13.33333333,13.33333333,0,44.76987448,37.86610879,36.40167364,2.092050209,4.811715481,0,1.255230126,13.59832636,1.255230126,1.255230126,12.34309623,12.34309623,0,59.70924195,51.50571132,13.60332295,3.686396677,4.517133956,0,1.505711319,24.8701973,1.505711319,1.505711319,23.36448598,23.20872274,0.15576324,0.019035609,0.735598227,0,1,0,0,1,7139.294313,1.065199872,106,155,127.0340964,8.426998537,49,0,9.087883949,2.6088781,1.457467388,9.087883949,4285.3,1063.33,168.7126895,41.86340843,104.5608868,42.77146463,15.63852107,6.39706176,-59.0942025,"22505.263150354702","2403.9058821175499","5","1.43731383111219","10.6815275433901","0.72910701931466204"
"State ProbMon","4ARAB003.64",2012,"4ARAB003.64",-79.2684,37.057,1,947.6292,2,377,"VA","TS","Target Wadeable",1,"Roanoke","Roanoke","NonBay","NonBayPhase2","Piedmont","Piedmont","Phase2","Phase3",2,2,"Small","Phase2Small",7.437370049,1,1,1,2014,2016,2018,947.6292,947.6292,NA,NA,"10.49","7.1150000000000002","34","0.185","1.4999999999999999E-2","3","0.01","0.08","0.1","4.0000000000000001E-3","3.4","31","2.02","1.26","2.2400000000000002","2.21","92.8","0.1","1.32","1.42","-1.103","0.74375000000000002","10.476000000000001","37.143000000000001","47.619","0.23300000000000001","76.296000000000006","87.635999999999996","117.5",14.5,8.5,26.815,"11.85",15.91,27.275,56.365,4.82,63.635,53.5,57.3,"0.4406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.03,1.28,0.06,13.4,0.04,0.03,0.21,0.27,253,0.02,26.2,0.02,0.24,0.03,2.13,0.02,13.35,0.3,13,2.7,"NA",2012,2011,7.437370049,0.074755875,66.72429099,58.79549596,0.121478297,3.803205158,4.046161753,0.056066907,5.148810914,33.10283605,5.802924824,5.092744008,27.29991123,26.78129234,0.518618885,13,1.464202648,0.57085051,0.672267322,72.5,67.5,0,5,0,0,0,22.5,0,0,22.5,22.5,0,77.01149425,70.26819923,1.685823755,2.835249042,3.0651341,0.61302682,2.681992337,20.53639847,2.068965517,2.068965517,18.46743295,18.46743295,0,72.62203357,64.40285549,0.598109203,4.611229018,3.279953695,0.231526143,2.990546016,26.56762493,2.836195254,2.759019873,23.73142967,23.57707891,0.154350762,0.038057318,0.511703967,0,0,0,0,1,19452.24873,1.009839458,183,342,243.031312,26.52881395,159,0,16.0875721,4.508179083,2.231986204,16.0875721,2186.92,1080.03,86.09925909,42.5208891,321.1570407,365.0061199,16.65996488,18.93462814,13.65346969,"77587.066576869503","7592.1298534484904","12","1.7454985064866999","9.7853033867784909","0.66216167015441996"
"State ProbMon","4ASDE002.18",2012,"4ASDE002.18",-79.2961,36.7652,1,947.6292,2,393,"VA","TS","Target Wadeable",1,"Roanoke","Roanoke","NonBay","NonBayPhase2","Piedmont","Piedmont","Phase2","Phase3",2,2,"Small","Phase2Small",9.076142051,1,1,1,2014,2016,2018,947.6292,947.6292,NA,NA,"8.7100000000000009","6.8550000000000004","82.5","0.32500000000000001","1.4999999999999999E-2","4","8.0000000000000002E-3","0.03","0.2","0.01","4","66","7.01","1.43","3.97","6.26","64.3","0.95","1.7","2.65","-1.3480000000000001","0.254","28.571000000000002","48.570999999999998","77.143000000000001","-0.32400000000000001","83.332999999999998","89.090999999999994","113",10.5,5,15.91,"27.3",2.725,42.275,60,4.965,40.91,32.5,44.04,"0.3718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.21,2.06,0.25,30,0.04,0.03,0.61,0.31,81.8,0.02,213,0.02,0.28,0.03,0.56,0.02,3.62,0.3,22,0.9,"NA",2012,2011,9.076142051,0.298633179,63.31023393,48.79972434,0.099544393,7.925265133,6.527815001,0.057429457,4.422068226,36.2915885,5.865461924,4.364638769,30.42612657,29.13970673,1.286419848,14,1.703766737,0.645596713,0.753339206,79.54545455,61.36363636,6.818181818,9.090909091,9.090909091,0,2.272727273,11.36363636,2.272727273,2.272727273,9.090909091,9.090909091,0,83.0418251,63.65019011,5.171102662,9.885931559,8.821292776,0.684410646,2.585551331,11.02661597,2.129277567,1.901140684,8.897338403,8.365019011,0.532319392,77.31463696,54.37956204,4.398770649,11.2754514,11.37149443,0.288129082,2.497118709,17.9600461,2.689204764,2.208989627,15.27084134,14.63695736,0.63388398,0.075843591,0.835636893,0,0,0,0,1,19717.10639,0.838771776,170,326,218.4604685,21.71314727,156,0,14.0078392,3.523104721,1.878910344,14.0078392,2245.08,1115.48,88.38902411,43.91655915,349.6591579,448.8394826,14.87313081,19.0918733,28.36485833,"80240.860653736105","6938.8418328529797","11","1.7296226246286199","8.6475167094682703","0.65514624871629201"
"State ProbMon","4ASRE063.69",2012,"4ASRE063.69_2012",-80.1617,36.8436,1,180.5008,3,403,"VA","TS","Target Wadeable",1,"Roanoke","Roanoke","NonBay","NonBayPhase2","Piedmont","Piedmont","Phase2","Phase3",3,4,"Large","Phase2Large",95.1,1,1,1,2014,2016,2018,180.5008,541.5024,NA,NA,"10.98","7.03","71","0.11","0.01","2","NA","NA","NA","NA","2","50","4.24","1.29","3.49","3.88","50","0.78","0.78","1.57","-0.441","0.2225","0.95199999999999996","44.762","45.713999999999999","0.94499999999999995","19.13","60.726999999999997","168",16,11,28.18,"21.8",42.73,4.55,41.82,3.81,94.55,70,79.74,"0.2922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.34,2.13,0.05,11.7,0.06,0.02,0.37,0.27,50,0.01,4.12,0.01,0.19,0.03,0.6,0.24,5.15,0.2,22,0.5,"NA",2012,2011,95.14676883,0.023739089,86.54687557,84.01007998,0.034695592,0.839998539,1.583945071,0.112851978,3.82235857,13.39468975,3.886271502,3.709506592,9.508418246,9.487235674,0.021182572,14,0.92913854,0.352072132,0.401424449,84.66981132,81.36792453,0.471698113,1.179245283,2.122641509,0,3.301886792,14.85849057,3.773584906,3.301886792,11.08490566,11.08490566,0,83.92330383,81.7497283,0.147492625,0.884955752,1.28861978,0,4.059928583,15.92920354,4.184132899,4.059928583,11.74507064,11.72178233,0.023288309,81.32858837,79.37524713,0.055357849,0.737445631,1.196124951,0.01977066,5.567417952,18.59826018,5.769078687,5.547647291,12.82918149,12.78370898,0.045472519,0.209012929,0.219674227,0,0,1,0,2,193699.8434,0.786026409,310,1083,551.8127448,171.163812,773,0,67.48861694,13.02579853,7.861524894,67.48861694,37613.99,1176.31,1480.866548,46.31144233,2692.925114,2248.166719,10.9273577,9.122616061,-16.51581,"797637.07882405899","197410.66333315801","198","4.3390257457795798","24.7494341191105","1.0225144940943101"
"State ProbMon","4ASSP000.64",2012,"4ASSP000.64",-79.6023,36.6724,1,315.8764,4,407,"VA","TS","Target Wadeable",1,"Roanoke","Roanoke","NonBay","NonBayPhase2","Piedmont","Piedmont","Phase2","Phase3",4,3,"Medium","Phase2Medium",26.97475704,1,1,1,2014,2016,2018,315.8764,315.8764,NA,NA,"9.5","7.085","51","0.23499999999999999","1.4999999999999999E-2","7","8.0000000000000002E-3","0.15","0.2","4.0000000000000001E-3","8.3000000000000007","52","3.22","1.54","2.52","2.5","83.3","0.74","3.69","4.43","-1.327","0.16800000000000001","20","49.524000000000001","69.524000000000001","-0.35699999999999998","77.332999999999998","93.817999999999998","114",16,7.5,30,"4.05",8.185,20.905,45.91,5.065,60.455,55.5,55.88,"0.4534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.83,1.72,0.07,21.4,0.04,0.03,0.37,0.42,215,0.03,27.1,0.02,0.26,0.03,0.4,0.02,12.02,0.3,17,0.5,"NA",2012,2011,26.97475704,0.265371585,64.0112332,54.04820488,0.04122277,4.734177541,5.178610535,0.050240251,3.807953418,35.68217244,4.660749481,3.757713167,31.02142296,30.88358432,0.137838639,14,1.602961876,0.607399414,0.735627203,88.94472362,80.90452261,0,4.522613065,3.51758794,0,2.010050251,9.045226131,2.512562814,2.010050251,6.532663317,6.532663317,0,85.97583994,76.91581729,0.302000755,4.813137033,4.246885617,0,1.245753114,12.36315591,1.755379388,1.245753114,10.60777652,10.60777652,0,79.93052875,69.09976843,0.178502509,5.3309533,5.451563103,0.048243921,1.664415284,19.26379776,2.031069085,1.616171362,17.23272868,17.23272868,0,0.1541787,0.571566594,0,0,0,0,1,79775.47565,1.141862402,188,344,269.0941193,24.58957719,156,0,18.18562889,4.020147473,2.127347653,18.18562889,9184.8,1124.68,361.6064945,44.27876407,1834.103112,1881.839867,26.2523565,26.9356345,2.602730168,"311216.00442751101","40701.158451947696","60","2.1967758741151902","13.0781058406101","0.75680365845329001"
"State ProbMon","4AXOE001.26",2012,"4AXOE001.26",-80.3812,36.648,1,3790.5166,1,429,"VA","TS","Target Wadeable",1,"Roanoke","Roanoke","NonBay","NonBayPhase2","Blue Ridge Mountains","Mountain","Phase2","Phase3",1,1,"Small","Phase2Small",0.611585819,1,1,1,2014,2016,2018,3790.5166,3790.5166,NA,NA,"9.4499999999999993","6.85","43","0.38","2.5000000000000001E-2","13","8.0000000000000002E-3","0.22","0.2","0.01","6.4","38","1.97","0.56000000000000005","1.94","5.41","62.8","4.76","8.0299999999999994","12.8","-0.77300000000000002","3.7867000000000002","0","17.143000000000001","17.143000000000001","1.3939999999999999","14.75","23.454999999999998","152.5",20,14,24.09,"31.8",25.455,13.635,32.725,3.755,76.82,69,79.615,"0.3809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.72,1.07,0.06,5.79,0.04,0.03,0.14,0.26,19.7,0.02,1.08,0.02,0.09,0.03,1.36,0.02,12.13,0.3,16,0.5,"NA",2012,2011,0.611585819,0,91.42045455,91.42045455,0,0,0,0,0.568181818,8.579545455,0.568181818,0.568181818,8.011363636,8.011363636,0,5,0.50240379,0.312161026,0.227148115,100,100,0,0,0,0,0,0,0,0,0,0,0,88.26815642,88.26815642,0,0,0,0,2.793296089,11.73184358,2.793296089,2.793296089,8.938547486,8.938547486,0,86.52575958,86.52575958,0,0,0,0,4.491413474,13.47424042,4.491413474,4.491413474,8.982826948,8.982826948,0,7.64e-05,0.0125,0,0,0,0,0,2665.854768,1.682987893,491,876,641.2033469,99.30240562,385,0.710226715,45.14641953,17.98691039,9.22755272,44.43619281,4014.01,1293.84,158.0319751,50.93861018,12.58576403,2.849524204,7.910897069,1.791094495,-77.35914802,"2103.0388455632801","980.89327790120296","1","1.9615339988343701","46.641709922313801","0.52578129805903695"
"State ProbMon","4AXOF001.26",2012,"4AXOF001.26",-79.7009,36.802,1,3790.5166,1,430,"VA","TS","Target Wadeable",1,"Roanoke","Roanoke","NonBay","NonBayPhase2","Piedmont","Piedmont","Phase2","Phase3",1,1,"Small","Phase2Small",0.915641269,1,1,1,2014,2016,2018,3790.5166,3790.5166,NA,NA,"10.25","7.2","19","0.08","0.01","2","0.01","8.0000000000000002E-3","0.02","4.0000000000000001E-3","0.8","10","1.48","0.56000000000000005","1.65","1.75","42.8","0.9","0.67","1.57","-0.32400000000000001","6.5330000000000004","1.905","25.713999999999999","27.619","1.833","33.332999999999998","45.454999999999998","154",21,14.5,25.91,"25.45",17.725,18.185,42.73,4.065,70.91,67,74.15,"0.3353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.871,0.671,0.06,6.21,0.04,0.03,0.3,0.1,23.1,0.02,0.69,0.02,0.16,0.03,1,0.02,12.86,0.3,5,1,"NA",2012,2011,0.915641269,0,100,95.9772296,0,0,4.022770398,0,0,0,0,0,0,0,0,4,0.584213404,0.42142089,0.290789367,100,100,0,0,0,0,0,0,0,0,0,0,0,84.29752066,78.09917355,0,6.198347107,0,0,0.41322314,15.70247934,0.41322314,0.41322314,15.2892562,15.2892562,0,85.50148957,78.35153923,0,7.149950348,0,0,1.489572989,14.49851043,1.489572989,1.489572989,13.00893744,13.00893744,0,0,0,0,0,0,0,0,3607.679604,1.521263745,370,567,473.2982759,47.76196798,197,0,24.00247002,10.07466526,4.103200685,24.00247002,3512.97,1177.31,138.3059802,46.35081243,29.170631,8.649051455,12.32865433,3.655428833,-70.35013931,"4580.39726079514","281.377523160382","0","0.57362543173503999","6.1430812032128399","0"
"State ProbMon","4AXOL000.94",2012,"4AXOL000.94_2012",-79.6358,37.3432,1,1263.50553333333,1,434,"VA","TS","Target Wadeable",1,"Roanoke","Roanoke","NonBay","NonBayPhase2","Piedmont","Piedmont","Phase2","Phase3",1,1,"Small","Phase2Small",0.105985043,1,1,1,2014,2016,2018,1263.50553333333,3790.5166,NA,NA,"8.6050000000000004","6.9349999999999996","55","0.63","3.5000000000000003E-2","10","0.01","0.38","0.2","0.02","9.3000000000000007","53","3.96","1.74","3.32","2.72","63.2","9.1300000000000008","15.7","24.8","0.45","1.1467000000000001","3.81","23.81","27.619","1.782","46.429000000000002","48.182000000000002","117.5",15.5,7.5,12.73,"13.65",8.635,41.82,62.73,4.985,37.73,40,50.03,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2012,2011,0.105985043,0,40.32786885,40.32786885,0,0,0,0,13.44262295,59.67213115,17.70491803,13.44262295,41.96721311,41.96721311,0,6,1.470937174,0.820945668,0.722859446,50,50,0,0,0,0,0,50,0,0,50,50,0,48.33333333,48.33333333,0,0,0,0,0,51.66666667,0,0,51.66666667,51.66666667,0,59.45945946,59.45945946,0,0,0,0,0,40.54054054,0,0,40.54054054,40.54054054,0,0.002501942,2.360655738,0,0,0,0,0,1766.503209,6.435343971,278,318,304.077381,8.241501837,40,0.502218962,16.26604652,6.527579124,3.480601718,15.76382756,2151.2,1074.88,84.69295912,42.31813309,8.717139285,10.04458554,32.1163804,37.00706387,15.2280033,"2763.1348194043999","278.55065661794703","0","2.4176028906801301","10.080965093045601","0"
"State ProbMon","4AXVO000.50",2012,"4AXVO000.50",-78.5273,37.075,1,3790.5166,1,445,"VA","TS","Target Wadeable",1,"Roanoke","Roanoke","NonBay","NonBayPhase2","Piedmont","Piedmont","Phase2","Phase3",1,2,"Small","Phase2Small",1.304832245,1,1,1,2014,2016,2018,3790.5166,3790.5166,NA,NA,"9.74","7.2350000000000003","93","0.49","7.0000000000000007E-2","15","8.0000000000000002E-3","0.01","0.4","0.01","13.2","72","6.16","1.53","3.76","3.53","79.8","2.59","10.199999999999999","12.8","-1.298","0.67300000000000004","6.6669999999999998","51.429000000000002","58.094999999999999","2.1999999999999999E-2","82.856999999999999","91.635999999999996","106",12.5,6,8.18,"8.1999999999999993",9.09,62.275,75,5.34,24.545,20,38.46,"0.5382",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.29,2.8,0.16,18.2,0.04,0.03,0.41,0.59,276,0.06,35.6,0.02,0.44,0.03,0.76,0.02,16.71,0.3,30,1.9,"NA",2012,2011,1.304832245,0.133155792,65.43275632,65.00665779,0,0,0.426098535,0,4.527296937,34.43408788,4.66045273,4.527296937,29.77363515,29.77363515,0,8,1.248736795,0.60051546,0.642131486,85.71428571,85.71428571,14.28571429,0,0,0,0,0,0,0,0,0,0,86.00682594,86.00682594,10.23890785,0,0,0,0.682593857,3.754266212,0.682593857,0.682593857,3.071672355,3.071672355,0,81.32780083,81.32780083,4.564315353,0,0,0,2.65560166,14.10788382,2.821576763,2.65560166,11.28630705,11.28630705,0,0.004239402,0.324900133,0,0,0,0,0,4351.992036,1.287761166,137,209,175.9458414,15.77095633,72,0,17.41501617,4.154667659,2.364220478,17.41501617,3273.25,1090.23,128.8681798,42.92246412,49.19328688,54.68551559,14.61009825,16.24125579,11.16458985,"14290.375466573099","1979.96304768254","1","2.1797563220601601","13.8552206155388","0.27743746284196102"
"State ProbMon","5AFRC011.93",2012,"5AFRC011.93",-78.1324,36.9284,1,541.5024,3,465,"VA","TS","Target Wadeable",1,"Chowan","Chowan","NonBay","NonBayPhase2","Piedmont","Piedmont","Phase2","Phase3",3,3,"Medium","Phase2Medium",12.75920915,1,1,1,2014,2016,2018,541.5024,541.5024,NA,NA,"6.31","7.0149999999999997","68.5","0.61","7.0000000000000007E-2","7","7.0000000000000007E-2","0.25","0.4","0.04","8.6999999999999993","72","13.6","3.17","4.08","2.37","84.9","0.8","4.4800000000000004","5.27","-1.387","9.2999999999999999E-2","27.619","67.619","95.238","-0.84699999999999998","NA","94.909000000000006","111",17,4,4.545,"1.35",8.635,56.36,68.18,5.925,8.18,7.5,36.39,"0.4634",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.63,1.9,0.3,22.2,0.04,0.03,0.29,0.4,992,0.08,79.4,0.02,0.2,0.03,0.49,0.02,12.71,0.3,22,1,"NA",2012,2011,12.75920915,0.152513753,79.22272455,69.02064383,1.8601231,5.506835884,4.112424424,0.487499319,3.627648565,18.85995969,4.526390326,3.140149246,14.33356937,13.99041342,0.343155945,15,1.752492919,0.647141962,0.761547776,73.03370787,67.41573034,23.59550562,3.370786517,2.247191011,0,1.123595506,3.370786517,1.123595506,1.123595506,2.247191011,2.247191011,0,81.1746988,74.09638554,16.82981928,3.426204819,2.748493976,0,0.489457831,2.447289157,0.489457831,0.489457831,1.957831325,1.957831325,0,85.18731436,75.60601705,7.952476765,5.365526492,3.564242598,0.316182811,1.053942704,6.908115359,1.053942704,0.737759893,5.854172655,5.815847466,0.038325189,0.10479662,0.821341032,0,0,0,0,1,39943.73712,1.208723181,97,184,140.0650601,16.05559772,87,0,14.09061718,3.291618168,1.742797831,14.09061718,4394.61,1100.88,173.0162352,43.34175569,403.9532685,562.0535405,12.22443422,17.00886481,39.13825791,"123848.465896824","11313.6013553501","23","1.2635345958812501","9.1350355237950698","0.602562254673362"
